Country,Date,Time,Year,Site,Cluster,Plot,Latitude,Longitude,Altitude,Accuracy,Photo,SlopeDn,SlopeUp,AvSlope,MajLform,LformDes,PosTopoSeq,PlotCultMgd,Trees,Shrubs,LandOwnership,SEVEREEROS,SWCDescr,AvShrubDensity,AvTreeDensity,VegStructure,ImpactTreeCutting,ImpactAgric,ImpactGrazing,ImpactFire,ImpactUrban,ImpactIndustry,ImpactErosion,ImpactAlienVeg,ImpactCollecting,ImpactOther,fym,freq,fert,fallow,Brnt,KEY,notes1,notes2,LDSFID,LandUse,Crop,Age,Rotation,Intercrping,BrntFreq,FallowYrs
Kenya,26-Jan-19,12:31:00 PM,2019,Gatunga,11,6,-0.120065,38.0682,584.3,4,media/1548495149798.jpg,7,5,6,sloping,low_gradient_hill,footslope,no,no,no,private,1,none,0,0,grassland,3,0,0,0,0,0,2,0,0,0,,,,,,uuid:8a2a3216-5b18-4958-a5c5-f4e01694b8d6,Cumass 20 cm,,,fallow,,,,,,
Kenya,26-Jan-19,2:46:00 PM,2019,Gatunga,11,7,-0.123159,38.0717,579,5,media/1548503284063.jpg,8,9,8.5,sloping,low_gradient_hill,footslope,yes,yes,yes,private,1,none,0,125,shrubland,0,2,2,0,0,0,2,0,0,0,no,,no,no,no,uuid:5e419700-b94f-4067-9469-64befb964858,Cumass 20 cm,,,annual_crop,"Cowpeas, green grams, Pearl millet",10,no,no,,
Kenya,26-Jan-19,11:15:00 AM,2019,Gatunga,11,8,-0.117904,38.0723,599.2,4,media/1548490567753.jpg,3,3,3,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,0,none,0,0,cropland,0,3,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:d20a471a-9b08-4734-a4b1-f64a303cf152,Cumass 50 cm,,,annual_crop,"Cowpeas, green grams, millet",4,yes,no,,
Kenya,26-Jan-19,2:17:00 PM,2019,Gatunga,11,9,-0.123366,38.0706,586.4,5,media/1548501524771.jpg,8,9,8.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,0,125,bushland,0,1,2,0,0,0,1,0,1,0,,,,,,uuid:f89df667-8c71-4eaf-8576-5a79c745e9f1,,,,pasture_rangeland,,,,,,
Kenya,26-Jan-19,1:52:00 PM,2019,Gatunga,11,10,-0.122835,38.0673,582.4,5,media/1548499977995.jpg,7,7,7,sloping,valley,bottomland,no,yes,yes,private,0,none,100,100,bushland,0,0,3,0,0,0,2,0,0,0,,,,,,uuid:de59b0c7-07ec-4203-bf6e-e5837e2fdded,Cumass 50 cm,,,fallow,,,,,,
Kenya,25-Jan-19,2:24:00 PM,2019,Gatunga,12,1,-0.0985695,38.0667,615.5,5,media/1548415482344.jpg,3,2,2.5,sloping,low_gradient_hill,ridge_crest,no,yes,yes,private,1,none,50,75,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:a53453b0-468f-447d-96e4-06df971124b8,Cumass 12 cm,,,fallow,,,,,,
Kenya,25-Jan-19,9:28:00 AM,2019,Gatunga,12,2,-0.104596,38.0714,592.4,5,media/1548397724855.jpg,9,1,5,sloping,valley,bottomland,no,yes,yes,private,0,none,250,75,bushland,0,0,2,0,0,0,2,0,1,0,,,,,,uuid:4d08793b-bdd3-4f09-bb77-bf282a610ee5,"Cumass 110 cm,infiltration",,,pasture_rangeland,,,,,,
Kenya,25-Jan-19,12:27:00 PM,2019,Gatunga,12,3,-0.099161,38.0712,605.1,5,media/1548408463855.jpg,3,4,3.5,sloping,low_gradient_hill,footslope,no,yes,yes,private,1,none,550,75,bushland,1,0,2,0,0,0,2,0,0,0,,,,,,uuid:0a6b40c8-5343-4d84-801c-50669198670a,Cumass 37 cm,,,pasture_rangeland,,,,,,
Kenya,25-Jan-19,10:40:00 AM,2019,Gatunga,12,4,-0.103542,38.0675,614,5,media/1548402059554.jpg,1,1,1,sloping,low_gradient_hill,ridge_crest,yes,yes,yes,private,1,none,0,25,cropland,0,3,1,0,0,0,2,0,0,0,yes,,no,no,no,uuid:548b8508-60ab-4293-8eca-18b0603469df,Cumass 32 cm,,,annual_crop,"Green grams, Pearl millet, cowpeas",6,yes,no,,
Kenya,25-Jan-19,9:58:00 AM,2019,Gatunga,12,5,-0.103105,38.0727,605.5,5,media/1548399527290.jpg,4,3,3.5,sloping,low_gradient_hill,midslope,yes,no,yes,private,1,none,0,0,cropland,0,3,2,0,0,0,3,0,0,0,yes,,no,no,no,uuid:579ae78b-4c5c-4575-b8c5-4a490541cc48,Infiltration,,,annual_crop,"Green grams, Pearl millet, cowpeas",60,no,yes,,
Kenya,25-Jan-19,2:51:00 PM,2019,Gatunga,12,6,-0.0980002,38.0661,612.3,5,media/1548417117728.jpg,3,4,3.5,sloping,low_gradient_hill,ridge_crest,no,yes,yes,private,1,none,0,0,wooded_grassland,0,0,1,0,0,0,3,0,0,0,,,,,,uuid:1ab45dce-2c39-4a38-a518-01560254d6db,,,,pasture_rangeland,,,,,,
Kenya,25-Jan-19,11:33:00 AM,2019,Gatunga,12,7,-0.101959,38.0689,599.7,5,media/1548405229472.jpg,6,5,5.5,sloping,low_gradient_hill,footslope,no,yes,yes,private,0,none,200,0,grassland,0,0,2,0,0,0,2,0,0,0,,,,,,uuid:fe1d82d5-74c8-4211-96b8-5f9ee6e2fd82,,,,fallow,,,,,,
Kenya,25-Jan-19,1:28:00 PM,2019,Gatunga,12,8,-0.0983527,38.0722,608.2,5,media/1548412132298.jpg,2,2,2,sloping,low_gradient_hill,footslope,no,yes,yes,private,1,none,100,275,bushland,0,1,2,0,0,0,2,0,0,0,,,,,,uuid:25a55906-db56-4aa0-818d-c74eecd3ec24,Cumass 20 cm,,,pasture_rangeland,,,,,,
Kenya,25-Jan-19,3:15:00 PM,2019,Gatunga,12,9,-0.0980115,38.0649,616.8,5,media/1548418533884.jpg,4,4,4,sloping,low_gradient_hill,ridge_crest,no,yes,yes,private,1,none,125,0,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:e8cde207-3167-4af2-be26-64963c9b984a,Cumass 24 cm,,,pasture_rangeland,,,,,,
Kenya,25-Jan-19,3:45:00 PM,2019,Gatunga,12,10,-0.0967292,38.0668,607.6,5,media/1548420366623.jpg,3,4,3.5,sloping,low_gradient_hill,midslope,no,yes,yes,private,1,none,25,75,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:609fce60-0bed-4d49-a568-bbb19c402e9d,Cumass 20 cm,,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,3:14:00 PM,2019,Gatunga,13,1,-0.168609,38.0961,594.2,5,media/1548677720711.jpg,1,1,1,sloping,low_gradient_hill,midslope,no,yes,yes,private,1,none,400,225,bushland,0,1,2,0,0,0,2,0,1,0,,,,,,uuid:2b0ef53c-e43c-4fc5-89e2-c4895226e052,Cumass 20 cm,,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,12:34:00 PM,2019,Gatunga,13,2,-0.16748,38.0935,573.8,5,media/1548668073838.jpg,12,19,15.5,sloping,valley,footslope,no,yes,yes,private,0,none,125,325,shrubland,0,0,2,0,0,0,1,0,0,0,,,,,,uuid:aa5b50cd-c1be-421f-b945-a099992da415,,,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,2:18:00 PM,2019,Gatunga,13,3,-0.167683,38.0978,584.4,5,media/1548674318863.jpg,4,3,3.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,125,75,shrubland,1,0,2,0,0,0,2,0,0,0,,,,,,uuid:5e12d437-9fd5-42ae-8f37-fe22ec76abb9,,,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,4:27:00 PM,2019,Gatunga,13,4,-0.160904,38.0942,618.8,5,media/1548682091826.jpg,12,11,11.5,sloping,medium_gradient_hill,footslope,no,yes,yes,private,0,none,100,200,bushland,0,0,3,0,0,0,1,0,0,0,,,,,,uuid:8169c441-188c-4a80-82ea-a7d29a32d81a,Cumass 28 cm,,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,11:41:00 AM,2019,Gatunga,13,5,-0.167569,38.0942,604.2,5,media/1548664904616.jpg,4,4,4,sloping,low_gradient_hill,ridge_crest,no,yes,yes,private,1,none,150,25,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:1e817ce0-9b98-40c6-9134-0f1f259c3fc8,Cumass 36 cm,,,fallow,,,,,,
Kenya,28-Jan-19,11:03:00 AM,2019,Gatunga,13,6,-0.169166,38.094,596.1,5,media/1548662655891.jpg,9,8,8.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,250,450,bushland,0,0,3,0,0,0,2,0,0,0,,,,,,uuid:0ae405be-d03e-486b-8c60-08b43cbb6963,"Cumass 16 cm,infiltration",,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,12:57:00 PM,2019,Gatunga,13,7,-0.167102,38.0946,573.4,5,media/1548669497340.jpg,0,0,0,sloping,valley,bottomland,no,yes,yes,private,0,none,0,25,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:2dc7dfed-ed75-408f-b090-d75aac4614e3,Cumass 40 cm,,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,10:07:00 AM,2019,Gatunga,13,8,-0.169127,38.0931,611.8,5,media/1548659279513.jpg,22,18,20,steep,high_gradient_hill,ridge_crest,no,yes,yes,private,0,none,150,75,bushland,1,0,1,0,0,0,1,0,0,0,,,,,,uuid:9f4c2423-ea57-41c7-8e88-3e3ab2d830e8,"Cumass 20 cm,infiltration",,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,4:03:00 PM,2019,Gatunga,13,9,-0.160426,38.0956,599.1,5,media/1548680661196.jpg,15,17,16,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,275,75,bushland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:f0943ccc-056f-4525-987e-76e0654c1dd9,,,,pasture_rangeland,,,,,,
Kenya,28-Jan-19,1:47:00 PM,2019,Gatunga,13,10,-0.165916,38.0959,597.6,5,media/1548672463933.jpg,11,10,10.5,sloping,medium_gradient_hill,ridge_crest,no,yes,yes,private,0,none,0,0,grassland,0,0,1,0,0,0,1,0,0,0,,,,,,uuid:76277b1a-7b23-4e0f-b438-600b66d5a47f,Infiltration,,,fallow,,,,,,
Kenya,29-Jan-19,10:28:00 AM,2019,Gatunga,14,1,-0.144389,38.0957,561.5,5,media/1548746950455.jpg,12,14,13,sloping,medium_gradient_hill,footslope,no,yes,yes,private,0,none,125,125,shrubland,0,0,2,0,0,0,1,0,0,0,,,,,,uuid:4d95e5b2-2f51-4cdc-8f6c-eb126b88c378,Infiltration,,,pasture_rangeland,,,,,,
Kenya,29-Jan-19,3:54:00 PM,2019,Gatunga,14,3,-0.140327,38.0896,571.7,5,media/1548766528745.jpg,6,4,5,sloping,low_gradient_hill,midslope,no,yes,yes,private,0,none,0,50,grassland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:2371f7a1-e661-42e5-b8e5-fabb286aea4c,,,,fallow,,,,,,
Kenya,29-Jan-19,11:07:00 AM,2019,Gatunga,14,4,-0.146481,38.0932,581.9,4,media/1548749380615.jpg,8,8,8,sloping,medium_gradient_hill,midslope,yes,no,yes,private,0,none,0,0,cropland,0,3,1,0,0,0,2,0,0,0,no,,no,no,no,uuid:448622fd-a318-422a-b49a-71f46773a42c,"Cumass 24 cm ,infiltration",,,annual_crop,"Cowpeas, green grams, Pearl millet",6,yes,yes,,
Kenya,29-Jan-19,9:49:00 AM,2019,Gatunga,14,5,-0.143493,38.0959,561.5,5,media/1548744639940.jpg,14,16,15,sloping,medium_gradient_hill,ridge_crest,no,yes,yes,private,0,none,50,25,grassland,0,0,1,0,0,0,1,0,0,0,,,,,,uuid:88f43eba-277b-45f3-97dc-bff3be8b1dac,"Cumass 33 cm,infiltration",,,fallow,,,,,,
Kenya,29-Jan-19,2:11:00 PM,2019,Gatunga,14,6,-0.144916,38.089,577.9,5,media/1548760315033.jpg,7,7,7,sloping,medium_gradient_hill,midslope,no,yes,yes,government,0,none,275,350,bushland,0,0,3,0,0,0,2,0,0,0,,,,,,uuid:a15415a8-3cc1-4a6a-8eab-1cbbcc71feac,Cumass 46 cm,,,pasture_rangeland,,,,,,
Kenya,29-Jan-19,12:01:00 PM,2019,Gatunga,14,7,-0.145616,38.09,583.8,5,media/1548752508869.jpg,5,4,4.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,275,325,bushland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:76c19a3b-63e5-46ad-8ed1-a4192f9a9c6d,Cumass 32 cm,,,pasture_rangeland,,,,,,
Kenya,29-Jan-19,1:05:00 PM,2019,Gatunga,14,9,-0.146133,38.0883,588.4,5,media/1548756335781.jpg,3,2,2.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,225,500,bushland,0,0,2,0,0,0,1,0,0,0,,,,,,uuid:a4f415b1-84f0-4be4-9c91-e3fa4bfecd83,Cumass 50 cm,,,pasture_rangeland,,,,,,
Kenya,29-Jan-19,2:37:00 PM,2019,Gatunga,14,10,-0.142619,38.0884,578.5,5,media/1548761907063.jpg,2,2,2,sloping,low_gradient_hill,midslope,no,yes,yes,private,0,none,0,125,bushland,0,0,3,0,0,0,2,0,0,0,,,,,,uuid:8cc5e57e-184a-4d9b-bc95-9170f75e1c99,,,,pasture_rangeland,,,,,,
Kenya,29-Jan-19,4:23:00 PM,2019,Gatunga,14,11,-0.140674,38.0918,559.5,7,media/1548768269279.jpg,17,18,17.5,sloping,high_gradient_hill,footslope,no,yes,yes,private,0,none,0,75,shrubland,0,0,2,0,0,0,1,0,0,0,,,,,,uuid:32aa24e5-2e7e-4e15-a78e-4b643b0ce41b,,,,pasture_rangeland,,,,,,
Kenya,24-Jan-19,9:38:00 AM,2019,Gatunga,15,1,-0.127733,38.0913,577.7,5,media/1548311905602.jpg,2,2,2,sloping,low_gradient_hill,footslope,yes,yes,yes,private,1,none,50,25,cropland,0,3,0,0,0,0,3,0,1,0,no,,no,no,no,uuid:4fcf89e8-36e2-4083-bb31-d289e52a342c,"Cumass 28 cm,infiltration",,,annual_crop,"Finger millet, cowpeas, green grams",40,yes,no,,
Kenya,24-Jan-19,9:10:00 AM,2019,Gatunga,15,2,-0.127244,38.0899,584.3,5,media/1548310251203.jpg,4,4,4,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,1,none,0,0,grassland,0,0,3,0,0,0,3,0,0,0,no,,no,yes,no,uuid:c194749f-9672-4d29-aa45-175eb6674795,"Cumass 29 cm,infiltration",,,fallow,"Cowpeas, millet, sorghum",10,no,no,,2
Kenya,24-Jan-19,10:24:00 AM,2019,Gatunga,15,3,-0.128779,38.0918,582.2,4,media/1548314721126.jpg,1,2,1.5,sloping,low_gradient_hill,ridge_crest,yes,no,yes,private,1,none,0,0,cropland,0,3,1,0,0,0,2,0,0,0,no,,no,no,no,uuid:6696fa6e-f97b-4770-95c8-94744262ded2,Cumass 27 cm,,,annual_crop,"Green grams, cowpeas, pearl milket",40,no,no,,
Kenya,24-Jan-19,3:23:00 PM,2019,Gatunga,15,4,-0.125118,38.0948,572.1,5,media/1548332660176.jpg,22,20,21,steep,high_gradient_hill,midslope,yes,yes,yes,private,0,none,0,0,cropland,0,3,2,0,0,0,2,0,0,0,no,,no,no,no,uuid:9afd809b-b8c3-4f7e-b366-a272c7673f41,,,,annual_crop,"Cowpeas, green grams, pearl millet",10,no,no,,
Kenya,24-Jan-19,2:21:00 PM,2019,Gatunga,15,5,-0.121422,38.0955,578.5,5,media/1548328943247.jpg,6,6,6,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,0,25,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:e373d117-dd7a-4c22-a38d-7858054e0122,,,,fallow,,,,,,
Kenya,24-Jan-19,1:57:00 PM,2019,Gatunga,15,6,-0.120198,38.096,570.2,5,media/1548327463313.jpg,7,2,4.5,sloping,medium_gradient_hill,footslope,no,yes,yes,private,1,none,50,25,shrubland,3,0,2,0,0,0,1,0,0,0,,,,,,uuid:93afc505-c69d-468a-9618-4eada0c86961,,,,pasture_rangeland,,,,,,
Kenya,24-Jan-19,11:06:00 AM,2019,Gatunga,15,7,-0.129405,38.0921,581.4,5,media/1548317255893.jpg,6,6,6,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,1,struc,0,0,cropland,0,2,1,0,0,0,3,0,0,0,no,,no,no,no,uuid:ae964e38-06d1-4348-b8d3-0a4aa0d3da8c,Cumass 15 cm,,,annual_crop,"Green grams, cowpeas, pearl millet",40,yes,no,,
Kenya,24-Jan-19,4:01:00 PM,2019,Gatunga,15,8,-0.12451,38.0887,598.6,5,media/1548334914153.jpg,4,4,4,sloping,low_gradient_hill,midslope,no,yes,yes,private,1,none,0,0,grassland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:be3f6598-6186-429b-b38d-d52d3d63f4a0,,,,fallow,,,,,,
Kenya,24-Jan-19,11:54:00 AM,2019,Gatunga,15,9,-0.129807,38.0942,563.4,5,media/1548320109692.jpg,4,3,3.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,0,0,shrubland,0,1,2,0,0,0,2,0,0,0,,,,,,uuid:d66b6795-4f91-47b6-843e-3971769e662f,Cumass 20 cm,,,fallow,,,,,,
Kenya,24-Jan-19,2:46:00 PM,2019,Gatunga,15,10,-0.122205,38.0936,592.8,5,media/1548330453362.jpg,4,3,3.5,sloping,medium_gradient_hill,ridge_crest,yes,no,no,private,1,none,0,0,cropland,0,3,2,0,0,0,3,0,0,0,no,,no,no,no,uuid:03a0da16-5533-44b6-b6aa-5f6e972d7f1a,Cumass 42 cm,,,annual_crop,"Green grams, pearl millet, cowpeas",40,no,yes,,
Kenya,30-Jan-19,11:33:00 AM,2019,Gatunga,16,1,-0.0984863,38.0896,635.5,5,media/1548837258858.jpg,3,4,3.5,sloping,medium_gradient_hill,footslope,yes,yes,yes,private,1,none,0,0,cropland,0,3,1,0,0,0,2,0,0,0,no,,no,no,no,uuid:502cd0f6-1818-4777-8630-71b5da930780,"Cumass 40 cm,infiltration",,,annual_crop,"Cowpeas, green grams, Pearl millet",50,yes,no,,
Kenya,30-Jan-19,2:57:00 PM,2019,Gatunga,16,2,-0.0994862,38.0931,778.5,5,media/1548849486051.jpg,21,16,18.5,steep,high_gradient_hill,midslope,no,yes,yes,government,0,none,225,550,bushland,0,0,3,0,0,0,1,0,0,0,,,,,,uuid:6b420dac-05f7-4ece-8050-d2ec891cceea,,,,pasture_rangeland,,,,,,
Kenya,30-Jan-19,3:42:00 PM,2019,Gatunga,16,3,-0.0963885,38.0924,689.5,5,media/1548852145235.jpg,21,12,16.5,steep,high_gradient_hill,midslope,no,yes,yes,government,0,none,525,300,bushland,0,0,3,0,0,0,1,0,0,0,,,,,,uuid:b44b95bd-5856-4ae9-99cf-54d8402ccbf7,,,,pasture_rangeland,,,,,,
Kenya,30-Jan-19,2:25:00 PM,2019,Gatunga,16,4,-0.0991217,38.0923,735.4,5,media/1548847569706.jpg,16,15,15.5,steep,high_gradient_hill,midslope,no,yes,yes,government,0,none,50,200,bushland,0,0,2,0,0,0,1,0,0,0,,,,,,uuid:686e978a-2d37-4ccc-be8f-7d02c95a72cd,,,,pasture_rangeland,,,,,,
Kenya,30-Jan-19,9:16:00 AM,2019,Gatunga,16,5,-0.0939892,38.0888,640.9,5,media/1548829039991.jpg,1,4,2.5,sloping,low_gradient_hill,footslope,no,yes,yes,private,0,none,75,125,shrubland,1,0,3,0,0,0,3,0,1,0,,,,,,uuid:98a98caa-9b5b-4b09-b157-47ec020bfe48,"Cumass 25 cm,infiltration",,,fallow,,,,,,
Kenya,30-Jan-19,12:15:00 PM,2019,Gatunga,16,6,-0.10182,38.0872,604.6,5,media/1548839767088.jpg,4,7,5.5,sloping,low_gradient_hill,footslope,yes,yes,yes,private,1,none,100,125,cropland,0,2,1,1,0,0,2,0,1,1,no,,no,no,no,uuid:8cfca33f-9b11-4ebd-9427-00e3930ff856,Cumass 50 cm,,,annual_crop,"Cowpeas, green grams, Pearl millet",40,yes,yes,,
Kenya,30-Jan-19,10:22:00 AM,2019,Gatunga,16,7,-0.0934343,38.0918,671.4,5,media/1548833036923.jpg,5,5,5,sloping,medium_gradient_hill,midslope,no,no,yes,private,1,none,0,0,shrubland,2,0,3,0,0,0,3,0,0,0,,,,,,uuid:7719747a-38c4-44bf-af88-45e8b7a7d5f8,Cumass 50 cm,,,fallow,,,,,,
Kenya,30-Jan-19,1:36:00 PM,2019,Gatunga,16,8,-0.0993358,38.0912,665.6,5,media/1548844599760.jpg,20,21,20.5,steep,high_gradient_hill,midslope,no,yes,yes,government,0,none,150,450,bushland,0,0,0,0,0,0,2,0,0,0,,,,,,uuid:e8060c89-578c-4040-ad63-68e659ae062d,,,,pasture_rangeland,,,,,,
Kenya,30-Jan-19,9:48:00 AM,2019,Gatunga,16,9,-0.0957077,38.0894,648.4,5,media/1548830966062.jpg,2,3,2.5,sloping,low_gradient_hill,footslope,yes,yes,yes,private,1,none,0,0,cropland,0,3,1,0,0,0,3,0,0,0,no,,no,no,no,uuid:e02a94c1-1a2b-453c-817e-85b9fb2ff0b7,Cumass 110cm,,,annual_crop,"Cowpeas, green grams, Pearl millet",30,yes,no,,
Kenya,30-Jan-19,8:35:00 AM,2019,Gatunga,16,10,-0.0941262,38.0865,633.7,5,media/1548826566407.jpg,3,3,3,sloping,low_gradient_hill,bottomland,yes,yes,yes,private,0,none,0,0,cropland,0,3,2,0,0,0,1,0,0,0,no,,no,no,no,uuid:84bab903-534b-4832-a522-5e2b7fac03d2,"Cumass 20 cm,infiltration",,,annual_crop,"Green grams, Pearl millet",11,no,yes,,
Kenya,5-Apr-19,12:48:00 PM,2019,KuboSouth,1,1,-4.38766,39.3773,72.9,5,media/1554457792020.jpg,7,7,7,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,0,1075,bushland,1,0,1,0,0,0,0,1,1,0,,,,,,uuid:2c731363-2ce6-44a9-98f1-e7276042b9e3,Cumass 50 cm,,,pasture_rangeland,,,,,,
Kenya,5-Apr-19,4:06:00 PM,2019,KuboSouth,1,2,-4.38833,39.3856,89.2,5,media/1554469627476.jpg,5,4,4.5,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,0,none,250,300,shrubland,0,2,1,0,0,0,1,0,0,0,no,,no,yes,no,uuid:8cf93004-04fa-4f47-87d8-b78fbfaa252a,Cumass 50 cm,,,annual_agroforestry,"Maize, cowpeas, green grams, cassava",50,no,,,
Kenya,5-Apr-19,11:49:00 AM,2019,KuboSouth,1,3,-4.38755,39.3815,105,10,media/1554454357430.jpg,2,2,2,sloping,low_gradient_hill,midslope,no,yes,yes,private,0,none,0,150,thicket,1,0,1,0,0,0,0,1,0,0,,,,,,uuid:d93a3712-5355-44aa-b791-d7fd00e59d1c,Cumass 80 cm,,,fallow,,,,,,
Kenya,5-Apr-19,9:36:00 AM,2019,KuboSouth,1,4,-4.39017,39.3834,78,5,media/1554446203098.jpg,13,14,13.5,sloping,medium_gradient_hill,ridge_crest,yes,yes,yes,private,0,none,600,275,bushland,0,2,2,0,0,0,1,2,0,0,no,,no,yes,no,uuid:0b0d5853-b616-4524-8bb9-644e36c40220,"Cumass 74 cm,infiltration",,,annual_agroforestry,"Anacardium occidentale, Cocos nucifera, maize, cassava, pigeon peas",50,no,,,
Kenya,5-Apr-19,12:18:00 PM,2019,KuboSouth,1,5,-4.38712,39.3801,80.7,5,media/1554455925825.jpg,25,19,22,steep,high_gradient_hill,midslope,yes,yes,yes,private,0,struc,0,200,shrubland,0,2,1,0,0,0,3,2,0,0,no,,no,no,no,uuid:efbefe79-0ffe-4486-a72f-9d709f9b55ea,"Cumass 70 cm,infiltration",,,perennial_crop,"Citrus sinensis, bixa,",40,no,,,
Kenya,5-Apr-19,2:53:00 PM,2019,KuboSouth,1,6,-4.38394,39.3828,93.5,5,media/1554465221797.jpg,2,2,2,sloping,low_gradient_hill,midslope,yes,yes,yes,private,0,none,175,25,shrubland,0,3,1,0,0,0,1,2,0,0,no,,no,yes,no,uuid:7d7719de-4cb5-47f0-a674-e66228705436,Cumass 50 cm,,,annual_agroforestry,"Maize, cowpeas, cassava, Anacardium occidentale, mangifera indica,Citrus sinensis",55,no,,,
Kenya,5-Apr-19,3:39:00 PM,2019,KuboSouth,1,8,-4.38176,39.386,98,5,media/1554466927983.jpg,23,15,19,sloping,high_gradient_hill,midslope,no,yes,yes,private,1,none,175,300,shrubland,0,0,2,0,0,0,2,0,1,0,,,,,,uuid:837673a9-55d0-426f-aa94-6705ae482857,Cumass 50 cm,,,pasture_rangeland,,,,,,
Kenya,5-Apr-19,11:24:00 AM,2019,KuboSouth,1,9,-4.3873,39.3819,95.5,5,media/1554452708183.jpg,3,3,3,sloping,low_gradient_hill,midslope,yes,yes,yes,private,0,none,25,100,shrubland,0,3,1,0,0,0,1,2,0,0,no,,no,yes,no,uuid:53416d5c-b234-4d0f-a93d-c750c13539a8,Cumass 110 cm,,,annual_agroforestry,"Citrus sinensis, maize, cowpeas, green grams",30,no,,,
Kenya,5-Apr-19,11:06:00 AM,2019,KuboSouth,1,10,-4.38824,39.3817,100.6,5,media/1554451603869.jpg,4,4,4,sloping,low_gradient_hill,ridge_crest,yes,yes,yes,private,1,none,25,25,cropland,0,2,0,0,0,0,1,0,0,0,no,,no,no,no,uuid:f656d88a-32f2-4596-ac48-90f51b68ba07,Cumass 110 cm,,,annual_agroforestry,"Maize, cowpeas, Citrus sinensis",6,no,,,
Kenya,9-Apr-19,12:21:00 PM,2019,KuboSouth,2,1,-4.36061,39.3817,106.2,5,media/1554801710625.jpg,11,11,11,sloping,medium_gradient_hill,ridge_crest,no,yes,yes,private,0,none,0,275,bushland,0,0,2,0,0,0,1,0,0,0,,,,,,uuid:49604caa-13fe-4c8f-9ba4-a700993d9de6,Cumass 35 cm,,,fallow,,,,,,
Kenya,3-Apr-19,11:01:00 AM,2019,KuboSouth,2,2,-4.36256,39.3881,98.4,5,media/1554278519041.jpg,9,8,8.5,sloping,medium_gradient_hill,ridge_crest,yes,yes,no,private,0,none,0,75,cropland,0,3,1,0,0,0,1,2,1,0,yes,,yes,no,no,uuid:6edefd51-2727-4cb3-8327-2ae59ad35df2,,,,annual_agroforestry,"Maize, cowpeas, green grams, tictonia grandsii",50,no,,,
Kenya,9-Apr-19,1:09:00 PM,2019,KuboSouth,2,3,-4.35334,39.3796,73.5,5,media/1554804607564.jpg,4,4,4,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,275,400,bushland,1,0,1,0,0,0,1,0,1,0,,,,,,uuid:0013fa13-0ded-46e6-b4ed-3cfc2d0c2003,Cumass 50 cm,,,fallow,,,,,,
Kenya,3-Apr-19,9:01:00 AM,2019,KuboSouth,2,4,-4.3601,39.387,120.3,5,media/1554271344723.jpg,6,6,6,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,0,none,25,50,cropland,0,3,1,0,0,0,1,1,0,0,no,,no,no,no,uuid:4082205c-159f-4b44-95f5-4dc3aaae2880,Infiltration,,,annual_agroforestry,"Maize, green grams, cowpeas, cassava, sweet potatoes,Anacardium occidentale, Citrus sinensis",50,no,,,
Kenya,3-Apr-19,3:47:00 PM,2019,KuboSouth,2,5,-4.3578,39.3823,90.3,5,media/1554295696141.jpg,16,15,15.5,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,0,none,50,100,shrubland,0,2,2,0,0,0,1,1,1,0,no,,no,yes,no,uuid:b92aea7d-dd61-4769-9961-231b7f862bd7,Cumass 50 cm,,,annual_agroforestry,"Maize, cowpeas, green grams, cassava,",35,no,,,
